CD_MUN,NM_MUN,CNAE_section,MPI
4322186,Tupanci do Sul,Comercio; reparacao de veiculos automotores e motocicletas,0.4205093076205909
4322202,Tupanciretã,Comercio; reparacao de veiculos automotores e motocicletas,0.35109933184051517
4322251,Tupandi,Comercio; reparacao de veiculos automotores e motocicletas,2.7060655348028133
4322301,Tuparendi,Comercio; reparacao de veiculos automotores e motocicletas,0.8083253566481718
4322327,Turuçu,Comercio; reparacao de veiculos automotores e motocicletas,0.3110709725744618
4322343,Ubiretama,Comercio; reparacao de veiculos automotores e motocicletas,0.4760560087320056
4322350,União da Serra,Comercio; reparacao de veiculos automotores e motocicletas,0.8553137609866557
4322376,Unistalda,Comercio; reparacao de veiculos automotores e motocicletas,0.16001192014885746
4322400,Uruguaiana,Comercio; reparacao de veiculos automotores e motocicletas,0.04352732574024713
4322509,Vacaria,Comercio; reparacao de veiculos automotores e motocicletas,0.4126458391692648
4322525,Vale Verde,Comercio; reparacao de veiculos automotores e motocicletas,1.032159190452264
4322533,Vale do Sol,Comercio; reparacao de veiculos automotores e motocicletas,0.6332058617733511
4322541,Vale Real,Comercio; reparacao de veiculos automotores e motocicletas,2.7502664217460815
4322558,Vanini,Comercio; reparacao de veiculos automotores e motocicletas,0.7833137742748589
4322608,Venâncio Aires,Comercio; reparacao de veiculos automotores e motocicletas,0.9978005479086112
4322707,Vera Cruz,Comercio; reparacao de veiculos automotores e motocicletas,2.762971908761878
4322806,Veranópolis,Comercio; reparacao de veiculos automotores e motocicletas,1.2920099376469298
4322855,Vespasiano Corrêa,Comercio; reparacao de veiculos automotores e motocicletas,1.0878333963567193
4322905,Viadutos,Comercio; reparacao de veiculos automotores e motocicletas,0.5854974206441536
4323002,Viamão,Comercio; reparacao de veiculos automotores e motocicletas,4.787391103384318
4323101,Vicente Dutra,Comercio; reparacao de veiculos automotores e motocicletas,0.2772951374681244
4323200,Victor Graeff,Comercio; reparacao de veiculos automotores e motocicletas,0.9843788238422343
4323309,Vila Flores,Comercio; reparacao de veiculos automotores e motocicletas,1.6812498920195555
4323358,Vila Lângaro,Comercio; reparacao de veiculos automotores e motocicletas,0.9130747199402665
4323408,Vila Maria,Comercio; reparacao de veiculos automotores e motocicletas,1.1585710671135725
4323457,Vila Nova do Sul,Comercio; reparacao de veiculos automotores e motocicletas,0.20686550200131584
4323507,Vista Alegre,Comercio; reparacao de veiculos automotores e motocicletas,0.7482590146259047
4323606,Vista Alegre do Prata,Comercio; reparacao de veiculos automotores e motocicletas,1.1222726864291006
4323705,Vista Gaúcha,Comercio; reparacao de veiculos automotores e motocicletas,0.3532578796899169
4323754,Vitória das Missões,Comercio; reparacao de veiculos automotores e motocicletas,0.3952172602257931
4323770,Westfália,Comercio; reparacao de veiculos automotores e motocicletas,2.5137998231554057
4323804,Xangri-lá,Comercio; reparacao de veiculos automotores e motocicletas,1.922192595360086
4300034,Aceguá,Construcao,0.02982634890160114
4300059,Água Santa,Construcao,0.29716108402037233
4300109,Agudo,Construcao,0.12524005833891472
4300208,Ajuricaba,Construcao,0.2166515335924626
4300307,Alecrim,Construcao,0.0834410254556251
4300406,Alegrete,Construcao,0.025087421001130733
4300455,Alegria,Construcao,0.19241935247282876
4300471,Almirante Tamandaré do Sul,Construcao,0.23576229042446983
4300505,Alpestre,Construcao,0.09865269750102934
4300554,Alto Alegre,Construcao,0.25114562729250933
4300570,Alto Feliz,Construcao,1.034411399094181
4300604,Alvorada,Construcao,3.9686710694026224
4300638,Amaral Ferrador,Construcao,0.09181378182890955
4300646,Ametista do Sul,Construcao,0.133220430081735
4300661,André da Rocha,Construcao,0.29899572984632516
4300703,Anta Gorda,Construcao,0.2792443079885383
4300802,Antônio Prado,Construcao,0.4746860449160791
4300851,Arambaré,Construcao,0.12387186945510519
4300877,Araricá,Construcao,1.1835988342732482
4300901,Aratiba,Construcao,0.17615229209364824
4301008,Arroio do Meio,Construcao,1.4728591093820176
4301057,Arroio do Sal,Construcao,0.14162820004049884
4301073,Arroio do Padre,Construcao,0.09051665701772109
4301107,Arroio dos Ratos,Construcao,0.5782370285108028
4301206,Arroio do Tigre,Construcao,0.1435569218814926
4301305,Arroio Grande,Construcao,0.03608702322496656
4301404,Arvorezinha,Construcao,0.23157544918486395
4301503,Augusto Pestana,Construcao,0.27632002410447365
4301552,Áurea,Construcao,0.23858651114615007
4301602,Bagé,Construcao,0.03727979981989854
4301636,Balneário Pinhal,Construcao,0.14551380936368585
4301651,Barão,Construcao,1.1882411678235625
4301701,Barão de Cotegipe,Construcao,0.5644144078788456
4301750,Barão do Triunfo,Construcao,0.2414873118138289
4301800,Barracão,Construcao,0.09395300241155015
4301859,Barra do Guarita,Construcao,0.09073516399187158
4301875,Barra do Quaraí,Construcao,0.010594219778403729
4301909,Barra do Ribeiro,Construcao,0.6829745525870952
4301925,Barra do Rio Azul,Construcao,0.2285543180750348
4301958,Barra Funda,Construcao,0.21905246428868924
4302006,Barros Cassal,Construcao,0.16578284259577053
4302055,Benjamin Constant do Sul,Construcao,0.17385981149908092
4302105,Bento Gonçalves,Construcao,0.811961868923074
4302154,Boa Vista das Missões,Construcao,0.152735138819547
4302204,Boa Vista do Buricá,Construcao,0.23864360746384602
4302220,Boa Vista do Cadeado,Construcao,0.2314766250218648
4302238,Boa Vista do Incra,Construcao,0.1649843382387128
4302253,Boa Vista do Sul,Construcao,0.6787968066937456
4302303,Bom Jesus,Construcao,0.10392847916028916
4302352,Bom Princípio,Construcao,0.992182918568899
4302378,Bom Progresso,Construcao,0.17738546399087884
4302402,Bom Retiro do Sul,Construcao,0.634298434356462
4302451,Boqueirão do Leão,Construcao,0.20784120917102478
4302501,Bossoroca,Construcao,0.06725819493033763
4302584,Bozano,Construcao,0.32493789016247887
4302600,Braga,Construcao,0.15847512456212853
4302659,Brochier,Construcao,0.6582818624810546
4302709,Butiá,Construcao,0.2664253660507284
4302808,Caçapava do Sul,Construcao,0.06084464283264275
4302907,Cacequi,Construcao,0.04805203378778167
4303004,Cachoeira do Sul,Construcao,0.10558904211675711
4303103,Cachoeirinha,Construcao,3.383796564241596
4303202,Cacique Doble,Construcao,0.17255423848151832
4303301,Caibaté,Construcao,0.12823556013600507
4303400,Caiçara,Construcao,0.23224699244390173
4303509,Camaquã,Construcao,0.11216614116723303
4303558,Camargo,Construcao,0.3304654335799436
4303608,Cambará do Sul,Construcao,0.10348863354862788
4303673,Campestre da Serra,Construcao,0.3281787728400497
4303707,Campina das Missões,Construcao,0.12202546194104032
4303806,Campinas do Sul,Construcao,0.1858347336066671
4303905,Campo Bom,Construcao,2.235200505493023
4304002,Campo Novo,Construcao,0.153219468912845
4304101,Campos Borges,Construcao,0.18031012724609766
4304200,Candelária,Construcao,0.16434969882920195
4304309,Cândido Godói,Construcao,0.13321283493879238
4304358,Candiota,Construcao,0.039616627870906175
4304408,Canela,Construcao,0.8971574435539285
4304507,Canguçu,Construcao,0.06457377418213425
4304606,Canoas,Construcao,3.2601339926758577
4304614,Canudos do Vale,Construcao,0.2902077343919584
4304622,Capão Bonito do Sul,Construcao,0.15457549562070755
4304630,Capão da Canoa,Construcao,0.4819836753639768
4304655,Capão do Cipó,Construcao,0.07100334804920903
4304663,Capão do Leão,Construcao,0.18506478067536916
4304671,Capivari do Sul,Construcao,0.23605249372211912
4304689,Capela de Santana,Construcao,1.3071417234054679
4304697,Capitão,Construcao,0.5033161342785027
4304705,Carazinho,Construcao,0.24455608616746938
4304713,Caraá,Construcao,0.3042121795386085
4304804,Carlos Barbosa,Construcao,1.6152697788043453
4304853,Carlos Gomes,Construcao,0.1718347063078453
4304903,Casca,Construcao,0.2683127866330039
4304952,Caseiros,Construcao,0.20170786657882156
4305009,Catuípe,Construcao,0.24753288195433107
4305108,Caxias do Sul,Construcao,0.5222336354831315
4305116,Centenário,Construcao,0.20648420697082032
4305124,Cerrito,Construcao,0.16245117250967314
4305132,Cerro Branco,Construcao,0.1454717558636359
4305157,Cerro Grande,Construcao,0.15799369222646537
4305173,Cerro Grande do Sul,Construcao,0.179473297502681
4305207,Cerro Largo,Construcao,0.11292247319080483
4305306,Chapada,Construcao,0.18754193601993502
4305355,Charqueadas,Construcao,1.1167613488614252
4305371,Charrua,Construcao,0.26298285239351965
4305405,Chiapetta,Construcao,0.1544776359647319
4305439,Chuí,Construcao,0.04451566349104831
4305447,Chuvisca,Construcao,0.13754531029810296
4305454,Cidreira,Construcao,0.16319918795098093
4305504,Ciríaco,Construcao,0.23777366719846582
4305587,Colinas,Construcao,0.8980134818338508
4305603,Colorado,Construcao,0.31925720687160714
4305702,Condor,Construcao,0.4263408529747933
4305801,Constantina,Construcao,0.15872912776395
4305835,Coqueiro Baixo,Construcao,0.31430711913326603
4305850,Coqueiros do Sul,Construcao,0.27571188940582275
4305871,Coronel Barros,Construcao,0.29805564710576465
4305900,Coronel Bicaco,Construcao,0.14836162998797844
4305934,Coronel Pilar,Construcao,0.6775051766319763
4305959,Cotiporã,Construcao,0.4465763595793616
4305975,Coxilha,Construcao,0.437781048433099
4306007,Crissiumal,Construcao,0.1468735056957025
4306056,Cristal,Construcao,0.09921249716578712
4306072,Cristal do Sul,Construcao,0.18396095888348582
4306106,Cruz Alta,Construcao,0.14053697771380164
4306130,Cruzaltense,Construcao,0.28429860701144427
4306205,Cruzeiro do Sul,Construcao,1.8253611694277003
4306304,David Canabarro,Construcao,0.239872997554362
4306320,Derrubadas,Construcao,0.09548125248016412
4306353,Dezesseis de Novembro,Construcao,0.10346023438577895
4306379,Dilermando de Aguiar,Construcao,0.09085933847329333
4306403,Dois Irmãos,Construcao,1.606505856571179
4306429,Dois Irmãos das Missões,Construcao,0.1360510160862279
4306452,Dois Lajeados,Construcao,0.3572031130422368
4306502,Dom Feliciano,Construcao,0.11628849213685231
4306551,Dom Pedro de Alcântara,Construcao,0.15749802808866029
4306601,Dom Pedrito,Construcao,0.028978240028168088
4306700,Dona Francisca,Construcao,0.16603446926606158
4306734,Doutor Maurício Cardoso,Construcao,0.1653357751499378
4306759,Doutor Ricardo,Construcao,0.31832405667805225
4306767,Eldorado do Sul,Construcao,0.5842072823583792
4306809,Encantado,Construcao,0.5120591073979255
4306908,Encruzilhada do Sul,Construcao,0.09514796307944573
4306924,Engenho Velho,Construcao,0.1867484622146071
4306957,Entre Rios do Sul,Construcao,0.1545168375119084
4306973,Erebango,Construcao,0.3838682251520032
4307005,Erechim,Construcao,0.14563650377132129
4307054,Ernestina,Construcao,0.3014679097502364
4307104,Herval,Construcao,0.04022237051065734
4307203,Erval Grande,Construcao,0.14051268246780452
4307302,Erval Seco,Construcao,0.15257671307926504
4307401,Esmeralda,Construcao,0.11199628891300284
4307450,Esperança do Sul,Construcao,0.13397819773057074
4307500,Espumoso,Construcao,0.2527699914043156
4307559,Estação,Construcao,0.561849793207228
4307609,Estância Velha,Construcao,2.598079350453294
4307708,Esteio,Construcao,4.842023484109094
4307807,Estrela,Construcao,2.3525254123690256
4307815,Estrela Velha,Construcao,0.18741706393841864
4307831,Eugênio de Castro,Construcao,0.17620699203401605
4307864,Fagundes Varela,Construcao,0.42704875827226463
4307906,Farroupilha,Construcao,1.0402278434697954
4308003,Faxinal do Soturno,Construcao,0.17302512795937225
4308052,Faxinalzinho,Construcao,0.15529511698532225
4308078,Fazenda Vilanova,Construcao,0.5768346254087042
4308102,Feliz,Construcao,1.0691075044904808
4308201,Flores da Cunha,Construcao,1.0584902900423374
4308250,Floriano Peixoto,Construcao,0.2462377661739037
4308300,Fontoura Xavier,Construcao,0.20111833573238394
4308409,Formigueiro,Construcao,0.10416643847572388
4308433,Forquetinha,Construcao,0.5529464932243111
4308458,Fortaleza dos Valos,Construcao,0.1835411586738551
4308508,Frederico Westphalen,Construcao,0.12725620586358397
4308607,Garibaldi,Construcao,1.8083244650298258
4308656,Garruchos,Construcao,0.03214262882399491
4308706,Gaurama,Construcao,0.2885942097490086
4308805,General Câmara,Construcao,1.614331902764057
4308854,Gentil,Construcao,0.2958375017739017
4308904,Getúlio Vargas,Construcao,0.3942978324799564
4309001,Giruá,Construcao,0.158967329401579
4309050,Glorinha,Construcao,0.5306045833314689
4309100,Gramado,Construcao,0.7068863209629234
4309126,Gramado dos Loureiros,Construcao,0.15755171328145254
4309159,Gramado Xavier,Construcao,0.17133154756108201
4309209,Gravataí,Construcao,1.3059726525724475
4309258,Guabiju,Construcao,0.28811437258444106
4309308,Guaíba,Construcao,1.8520223568803518
4309407,Guaporé,Construcao,0.29160251459471886
4309506,Guarani das Missões,Construcao,0.14208553320340872
4309555,Harmonia,Construcao,1.0662423576846563
4309571,Herveiras,Construcao,0.18486789725044098
4309605,Horizontina,Construcao,0.1364182861822247
4309654,Hulha Negra,Construcao,0.06885711750765786
4309704,Humaitá,Construcao,0.1836863381639838
4309753,Ibarama,Construcao,0.15649842084264812
4309803,Ibiaçá,Construcao,0.22529692280930722
4309902,Ibiraiaras,Construcao,0.19991488307044392
4309951,Ibirapuitã,Construcao,0.2489429896312627
4310009,Ibirubá,Construcao,0.20248632610807615
4310108,Igrejinha,Construcao,0.7020812957574246
4310207,Ijuí,Construcao,0.16253614347072068
4310306,Ilópolis,Construcao,0.2584751538770602
4310330,Imbé,Construcao,3.481531288559647
4310363,Imigrante,Construcao,0.637048017343926
4310405,Independência,Construcao,0.2534757962678772
4310413,Inhacorá,Construcao,0.18834253533062378
4310439,Ipê,Construcao,0.6122698600439949
4310462,Ipiranga do Sul,Construcao,0.26616505822891534
4310504,Iraí,Construcao,0.0958936248492909
4310538,Itaara,Construcao,0.42552113415338194
4310553,Itacurubi,Construcao,0.04916305469274418
4310579,Itapuca,Construcao,0.25049888969073275
4310603,Itaqui,Construcao,0.018469573720044243
4310652,Itati,Construcao,0.17113075602733782
4310702,Itatiba do Sul,Construcao,0.17785742076077055
4310751,Ivorá,Construcao,0.15882759209823588
4310801,Ivoti,Construcao,2.078183209614847
4310850,Jaboticaba,Construcao,0.1787096855728084
4310876,Jacuizinho,Construcao,0.1577796784222994
4310900,Jacutinga,Construcao,0.25638235329635145
4311007,Jaguarão,Construcao,0.026910265357541707
4311106,Jaguari,Construcao,0.06429371196446253
4311122,Jaquirana,Construcao,0.12035900897837945
4311130,Jari,Construcao,0.08089869540672412
4311155,Jóia,Construcao,0.15150687598317744
4311205,Júlio de Castilhos,Construcao,0.11493132045739159
4311239,Lagoa Bonita do Sul,Construcao,0.15642521761458217
4311254,Lagoão,Construcao,0.14375580410148409
4311270,Lagoa dos Três Cantos,Construcao,0.4793036694987581
4311304,Lagoa Vermelha,Construcao,0.14980681872696605
4311403,Lajeado,Construcao,1.3051038450377952
4311429,Lajeado do Bugre,Construcao,0.15914346966581883
4311502,Lavras do Sul,Construcao,0.04631365181877957
4311601,Liberato Salzano,Construcao,0.14458503229448005
4311627,Lindolfo Collor,Construcao,1.5393105251076968
4311643,Linha Nova,Construcao,1.0603066838386777
4311700,Machadinho,Construcao,0.10274875426123727
4311718,Maçambará,Construcao,0.027447014977463907
4311734,Mampituba,Construcao,0.10680961160759038
4311759,Manoel Viana,Construcao,0.03706953578365331
4311775,Maquiné,Construcao,0.22802928701281971
4311791,Maratá,Construcao,0.7207928686740028
4311809,Marau,Construcao,0.2701832938746133
4311908,Marcelino Ramos,Construcao,0.12178895900927428
4311981,Mariana Pimentel,Construcao,0.33455601225849574
4312005,Mariano Moro,Construcao,0.1711901917798089
4312054,Marques de Souza,Construcao,0.44631262255533116
4312104,Mata,Construcao,0.0661495475954047
4312138,Mato Castelhano,Construcao,0.37160147550462336
4312153,Mato Leitão,Construcao,0.6284996131969286
4312179,Mato Queimado,Construcao,0.172360778152079
4312203,Maximiliano de Almeida,Construcao,0.13852501182047128
4312252,Minas do Leão,Construcao,0.23155930641178935
4312302,Miraguaí,Construcao,0.13071186646755031
4312351,Montauri,Construcao,0.2935443417182791
4312377,Monte Alegre dos Campos,Construcao,0.17711412897239442
4312385,Monte Belo do Sul,Construcao,0.8660750744385202
4312401,Montenegro,Construcao,0.7079113029949415
4312427,Mormaço,Construcao,0.24872693535614207
4312443,Morrinhos do Sul,Construcao,0.1372684790355978
4312450,Morro Redondo,Construcao,0.08885966257981094
4312476,Morro Reuter,Construcao,1.7683474218115571
4312500,Mostardas,Construcao,0.08025582799213507
4312609,Muçum,Construcao,0.4912418706737387
4312617,Muitos Capões,Construcao,0.1423591707550431
4312625,Muliterno,Construcao,0.21565357873123184
4312658,Não-Me-Toque,Construcao,0.2942446864172248
4312674,Nicolau Vergueiro,Construcao,0.29243830410311134
4312708,Nonoai,Construcao,0.11541611406592515
4312757,Nova Alvorada,Construcao,0.26944473536257524
4312807,Nova Araçá,Construcao,0.40025682353598696
4312906,Nova Bassano,Construcao,0.3762737516216767
4312955,Nova Boa Vista,Construcao,0.3056837081057458
4313003,Nova Bréscia,Construcao,0.37789455530903543
4313011,Nova Candelária,Construcao,0.22528184319882444
4313037,Nova Esperança do Sul,Construcao,0.07467299147635287
4313060,Nova Hartz,Construcao,0.9522231895223179
4313086,Nova Pádua,Construcao,0.9096663807950889
4313102,Nova Palma,Construcao,0.14524571960331967
4313201,Nova Petrópolis,Construcao,0.8755047219670578
4313300,Nova Prata,Construcao,0.3719239844741069
4313334,Nova Ramada,Construcao,0.16816327684660679
4313359,Nova Roma do Sul,Construcao,0.6334939430520437
4313375,Nova Santa Rita,Construcao,2.2151399697117946
4313391,Novo Cabrais,Construcao,0.14084043007318142
4313409,Novo Hamburgo,Construcao,2.4319763402226964
4313425,Novo Machado,Construcao,0.1351516799892483
4313441,Novo Tiradentes,Construcao,0.1690532490766807
4313466,Novo Xingu,Construcao,0.18919881682272802
4313490,Novo Barreiro,Construcao,0.20085456649504202
4313508,Osório,Construcao,0.208879111916862
4313607,Paim Filho,Construcao,0.14472531064617025
4313656,Palmares do Sul,Construcao,0.1989130970739609
4313706,Palmeira das Missões,Construcao,0.13160608780352745
4313805,Palmitinho,Construcao,0.14900887740786445
4313904,Panambi,Construcao,0.23122665062882028
4313953,Pantano Grande,Construcao,0.15552988805513251
4314001,Paraí,Construcao,0.3058296458408832
4314027,Paraíso do Sul,Construcao,0.14145084900502994
4314035,Pareci Novo,Construcao,1.3007273124224108
4314050,Parobé,Construcao,0.9189803308648047
4314068,Passa Sete,Construcao,0.15479348310775629
4314076,Passo do Sobrado,Construcao,0.4634420130516893
4314100,Passo Fundo,Construcao,0.1755711457559127
4314134,Paulo Bento,Construcao,0.36662442723378313
4314159,Paverama,Construcao,0.5769649196181368
4314175,Pedras Altas,Construcao,0.06470900547970095
4314209,Pedro Osório,Construcao,0.10181370415827332
4314308,Pejuçara,Construcao,0.2360154388261341
4314407,Pelotas,Construcao,0.08399975874492094
4314423,Picada Café,Construcao,1.0254007692797007
4314456,Pinhal,Construcao,0.20626833400947522
4314464,Pinhal da Serra,Construcao,0.08864623707872356
4314472,Pinhal Grande,Construcao,0.12673787538819603
4314498,Pinheirinho do Vale,Construcao,0.09577659702889305
4314506,Pinheiro Machado,Construcao,0.05548958332624316
4314548,Pinto Bandeira,Construcao,1.1444614864909781
4314555,Pirapó,Construcao,0.059883467150351956
4314605,Piratini,Construcao,0.050674418824246406
4314704,Planalto,Construcao,0.11232077173501735
4314753,Poço das Antas,Construcao,0.6211920143680307
4314779,Pontão,Construcao,0.2349750458494662
4314787,Ponte Preta,Construcao,0.28593480115864917
4314803,Portão,Construcao,1.8498331781756234
4314902,Porto Alegre,Construcao,1.3329552369051227
4315008,Porto Lucena,Construcao,0.06755539470603567
4315057,Porto Mauá,Construcao,0.08816099407874288
4315073,Porto Vera Cruz,Construcao,0.07139897050088957
4315107,Porto Xavier,Construcao,0.056096958177944765
4315131,Pouso Novo,Construcao,0.24784607672991377
4315149,Presidente Lucena,Construcao,1.2198076968533387
4315156,Progresso,Construcao,0.22685550711084718
4315172,Protásio Alves,Construcao,0.36847468995529437
4315206,Putinga,Construcao,0.24514505528198038
4315305,Quaraí,Construcao,0.01567416724390081
4315313,Quatro Irmãos,Construcao,0.2642967344711172
4315321,Quevedos,Construcao,0.09538164070502651
4315354,Quinze de Novembro,Construcao,0.27783965727905646
4315404,Redentora,Construcao,0.15392162902905673
4315453,Relvado,Construcao,0.2907530687238622
4315503,Restinga Sêca,Construcao,0.10965532936630724
4315552,Rio dos Índios,Construcao,0.12684866403285555
4315602,Rio Grande,Construcao,0.07104314964206379
4315701,Rio Pardo,Construcao,0.22671886623385004
4315750,Riozinho,Construcao,0.26073433865951035
4315800,Roca Sales,Construcao,0.711603836834659
4315909,Rodeio Bonito,Construcao,0.14942608052121492
4315958,Rolador,Construcao,0.1377156104672935
4316006,Rolante,Construcao,0.33373329378135674
4316105,Ronda Alta,Construcao,0.17619098227561492
4316204,Rondinha,Construcao,0.2157160667356287
4316303,Roque Gonzales,Construcao,0.08233796570205727
4316402,Rosário do Sul,Construcao,0.034809870117799166
4316428,Sagrada Família,Construcao,0.16187281948469429
4316436,Saldanha Marinho,Construcao,0.2445204984443811
4316451,Salto do Jacuí,Construcao,0.13162598847355783
4316477,Salvador das Missões,Construcao,0.1774551928491665
4316501,Salvador do Sul,Construcao,0.9535226142359915
4316600,Sananduva,Construcao,0.167228253013466
4316709,Santa Bárbara do Sul,Construcao,0.18364841318610423
4316733,Santa Cecília do Sul,Construcao,0.25526677921078567
4316758,Santa Clara do Sul,Construcao,0.6727353045148681
4316808,Santa Cruz do Sul,Construcao,0.22404421338991623
4316907,Santa Maria,Construcao,0.09968033929647933
4316956,Santa Maria do Herval,Construcao,0.9198406844943758
4316972,Santa Margarida do Sul,Construcao,0.06149709487296544
4317004,Santana da Boa Vista,Construcao,0.05773452540385816
4317202,Santa Rosa,Construcao,0.13572291880411133
4317251,Santa Tereza,Construcao,0.5276190946860998
4317301,Santa Vitória do Palmar,Construcao,0.01799459507977177
4317400,Santiago,Construcao,0.04860629766737431
4317509,Santo Ângelo,Construcao,0.12646853687948278
4317558,Santo Antônio do Palma,Construcao,0.3346286297247413
4317608,Santo Antônio da Patrulha,Construcao,0.2720018669669377
4317707,Santo Antônio das Missões,Construcao,0.055488717436129105
4317756,Santo Antônio do Planalto,Construcao,0.3954968209272726
4317806,Santo Augusto,Construcao,0.13645752407797168
4317905,Santo Cristo,Construcao,0.13613615045815505
4317954,Santo Expedito do Sul,Construcao,0.15186130847464185
4318002,São Borja,Construcao,0.023633155817807477
4318051,São Domingos do Sul,Construcao,0.28975734163307176
4318101,São Francisco de Assis,Construcao,0.04418921521829434
4318200,São Francisco de Paula,Construcao,0.2996289320282908
4318309,São Gabriel,Construcao,0.04616398696477002
4318408,São Jerônimo,Construcao,2.4739484129785088
4318424,São João da Urtiga,Construcao,0.1727870202180587
4318432,São João do Polêsine,Construcao,0.2390797252812736
4318440,São Jorge,Construcao,0.2712367870863735
4318457,São José das Missões,Construcao,0.17003737731003085
4318465,São José do Herval,Construcao,0.2113757547558918
4318481,São José do Hortêncio,Construcao,1.1493999072376095
4318499,São José do Inhacorá,Construcao,0.25083530228472295
4318507,São José do Norte,Construcao,0.7081634588692062
4318606,São José do Ouro,Construcao,0.1271207612207539
4318614,São José do Sul,Construcao,0.8886995395291505
4318622,São José dos Ausentes,Construcao,0.07709082743637317
4318705,São Leopoldo,Construcao,2.45990193551581
4318804,São Lourenço do Sul,Construcao,0.07777878685507605
4318903,São Luiz Gonzaga,Construcao,0.0654480435416093
4319000,São Marcos,Construcao,0.6053602472425874
4319109,São Martinho,Construcao,0.16483759358582367
4319125,São Martinho da Serra,Construcao,0.22639797177197515
4319158,São Miguel das Missões,Construcao,0.08660254847116121
4319208,São Nicolau,Construcao,0.05374625110710063
4319307,São Paulo das Missões,Construcao,0.10586737468727189
4319356,São Pedro da Serra,Construcao,1.1207154183546457
4319364,São Pedro das Missões,Construcao,0.17782604417055026
4319372,São Pedro do Butiá,Construcao,0.14534557350434466
4319406,São Pedro do Sul,Construcao,0.08897754126435053
4319505,São Sebastião do Caí,Construcao,1.0543999190314572
4319604,São Sepé,Construcao,0.0762495996168699
4319703,São Valentim,Construcao,0.20801195463555408
4319711,São Valentim do Sul,Construcao,0.41522264964368427
4319737,São Valério do Sul,Construcao,0.19999878943185787
4319752,São Vendelino,Construcao,1.0047473301952385
4319802,São Vicente do Sul,Construcao,0.054204380000255625
4319901,Sapiranga,Construcao,1.4743970728441254
4320008,Sapucaia do Sul,Construcao,3.68001791464264
4320107,Sarandi,Construcao,0.18619930878649396
4320206,Seberi,Construcao,0.17674369576261684
4320230,Sede Nova,Construcao,0.21212675674993775
4320263,Segredo,Construcao,0.15493841709530082
4320305,Selbach,Construcao,0.3499539815878851
4320321,Senador Salgado Filho,Construcao,0.18233365888340983
4320354,Sentinela do Sul,Construcao,0.1972331942547012
4320404,Serafina Corrêa,Construcao,0.28717953097772353
4320453,Sério,Construcao,0.30297902514255254
4320503,Sertão,Construcao,0.3440512828592863
4320552,Sertão Santana,Construcao,0.24854352999803775
4320578,Sete de Setembro,Construcao,0.16686859188991812
4320602,Severiano de Almeida,Construcao,0.20589395731934554
4320651,Silveira Martins,Construcao,0.16389498517031004
4320677,Sinimbu,Construcao,0.28655558073310516
4320701,Sobradinho,Construcao,0.1383285018692239
4320800,Soledade,Construcao,0.17944526781291914
4320859,Tabaí,Construcao,0.5591538118923208
4320909,Tapejara,Construcao,0.20372897106592688
4321006,Tapera,Construcao,0.3466613857389166
4321105,Tapes,Construcao,0.18412262120436035
4321204,Taquara,Construcao,0.6935368028241502
4321303,Taquari,Construcao,0.44141628600837124
4321329,Taquaruçu do Sul,Construcao,0.28819288551769345
4321352,Tavares,Construcao,0.07214345737380885
4321402,Tenente Portela,Construcao,0.1086229341234848
4321436,Terra de Areia,Construcao,0.20241618909466866
4321451,Teutônia,Construcao,0.6596043819380008
4321469,Tio Hugo,Construcao,0.28086858156968675
4321477,Tiradentes do Sul,Construcao,0.1242391084424401
4321493,Toropi,Construcao,0.08547799540543455
4321501,Torres,Construcao,0.07899309359118326
4321600,Tramandaí,Construcao,2.388758580740446
4321626,Travesseiro,Construcao,0.47141290849873907
4321634,Três Arroios,Construcao,0.28816088485837654
4321667,Três Cachoeiras,Construcao,0.14962607186677135
4321709,Três Coroas,Construcao,0.7943965964588604
4321808,Três de Maio,Construcao,0.21883014997945768
4321832,Três Forquilhas,Construcao,0.22598470658505604
4321857,Três Palmeiras,Construcao,0.16873904560214756
4321907,Três Passos,Construcao,0.1169328084243275
4321956,Trindade do Sul,Construcao,0.1340794835939367
4322004,Triunfo,Construcao,0.5104375478019303
4322103,Tucunduva,Construcao,0.20226439869941748
4322152,Tunas,Construcao,0.14545772874024243
4322186,Tupanci do Sul,Construcao,0.13393305285903048
4322202,Tupanciretã,Construcao,0.1147297026268695
4322251,Tupandi,Construcao,0.9919907034683447
4322301,Tuparendi,Construcao,0.2653238496735953
4322327,Turuçu,Construcao,0.0948440900602926
4322343,Ubiretama,Construcao,0.1680172611897811
4322350,União da Serra,Construcao,0.2896543526062153
4322376,Unistalda,Construcao,0.05189459391056247
4322400,Uruguaiana,Construcao,0.012514410031882866
4322509,Vacaria,Construcao,0.14107273900527825
4322525,Vale Verde,Construcao,0.3530334492607727
4322533,Vale do Sol,Construcao,0.2149767266636635
4322541,Vale Real,Construcao,0.9869743069409195
4322558,Vanini,Construcao,0.26463151413274877
4322608,Venâncio Aires,Construcao,0.349423601897367
4322707,Vera Cruz,Construcao,0.9740383307594352
4322806,Veranópolis,Construcao,0.477731462376232
4322855,Vespasiano Corrêa,Construcao,0.37802373628092556
4322905,Viadutos,Construcao,0.20689266102939535
4323002,Viamão,Construcao,1.4147122435324635
4323101,Vicente Dutra,Construcao,0.10056149019429703
4323200,Victor Graeff,Construcao,0.33686397315377786
4323309,Vila Flores,Construcao,0.5950158332452609
